Judul,Harga,Harga per m²,Alamat,Kamar,Luas Tanah,Luas Bangunan,Kepemilikan Tanah,Pertumbuhan IHPR YoY,Suku Bunga KPR Nasional,Ac,Akses 24/7,Akses mobil,Akses wifi,Atm center,Balkon,Bank,Bathtub,Carport,Cctv,Garasi,Gorden,Gym,Internet berkecepatan,Jogging track,Kamar mandi,Kasur,Keamanan 24 jam,Kitchen set,Kolam publik,Kolam renang,Kompor,Kulkas,Lantai,Lemari pakaian,Listrik,Microwave,Minimarket,Musholla,Oven,Perabot,Pompa air,Restoran,Shower,Sumber air,Taman,Tangki air,Telepon,Tempat parkir,Water heater
Dijual Rumah Siap Huni di Perumahan Wisma Tirta Agung Surabaya,Rp525 Jt,"Rp15,4 Jt/m²","Kec. Gunung Anyar (Gununganyar), Kota Surabaya",2 Kamar Tidur,Luas Tanah 34m²,Luas Bangunan 57m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0
Dijual Rumah Minimalis 2 Lantai Siap Huni di The Hampton Pantai Mentari,"Rp1,4 M","Rp14,2 Jt/m²","Kec. Bulak, Kota Surabaya",4 Kamar Tidur,Luas Tanah 102m²,Luas Bangunan 150m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2200,0,0,0,0,Perabot,0,0,0,PAM,0,0,0,0,0
Dijual Rumah 5KT 72m² di Pakal,Rp16 Jt,-,"Kel. Benowo, Kec. Pakal, Kota Surabaya",5 Kamar Tidur,Luas Tanah 72m²,Luas Bangunan 45m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0
Dijual Rumah Minimalis 2 Lantai Siap Huni di Graha Sampurna,"Rp1,9 M","Rp14,4 Jt/m²","Kec. Wiyung, Kota Surabaya",3 Kamar Tidur,Luas Tanah 135m²,Luas Bangunan 180m²,Sertifikat Hak Milik,1.05%,10.38%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,2,0,5500,0,0,0,0,Perabot,0,0,0,PAM,0,0,0,0,0
Dijual Rumah Komersial Merr Harga Mrosot 5m di Dr. Ir. Soekarno,Rp20 M,"Rp26,7 Jt/m²","Kec. Rungkut, Kota Surabaya",6 Kamar Tidur,Luas Tanah 750m²,Luas Bangunan 600m²,Hak Guna Bangunan,1.05%,10.38%,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,5500,0,0,0,0,Perabot,1,0,0,PAM,0,1,0,0,0
Dijual Rumah Lokasi Bagus Strategis di Wiyung,Rp18 Jt,-,"Kel. Wiyung, Kec. Wiyung, Kota Surabaya",1 Kamar Tidur,Luas Tanah 1680m²,Luas Bangunan 800m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,Perabot,0,0,1,PDAM,0,0,0,0,1
Dijual Rumah Citraland Northwest di Citraland,"Rp2,1 M",Rp20 Jt/m²,"Kel. Pakal, Kec. Pakal, Kota Surabaya",2 Kamar Tidur,Luas Tanah 105m²,Luas Bangunan 95m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Perabot,0,0,1,PDAM,0,0,0,0,0
Dijual Rumah Rungkut Harapan Baru Gress di Rungkut Harapan,"Rp2,3 M","Rp21,4 Jt/m²","Kel. Gunung Anyar, Kec. Gunung Anyar (Gununganyar), Kota Surabaya",3 Kamar Tidur,Luas Tanah 110m²,Luas Bangunan 158m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,2200,0,0,0,0,Perabot,0,0,1,PAM,0,0,0,0,0
Dijual Rumah Mewah Full Renov Babatan Pantai Surabaya di Babatan Pantai Surabaya,"Rp1,4 M","Rp15,1 Jt/m²","Kel. Mulyorejo, Kec. Mulyorejo, Kota Surabaya",4 Kamar Tidur,Luas Tanah 96m²,Luas Bangunan 180m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0
Dijual Rumah Baru Murah di Bangkingan Lakarsantri Surabaya,Rp475 Jt,"Rp7,9 Jt/m²","Kel. Bangkingan, Kec. Lakarsantri, Kota Surabaya",2 Kamar Tidur,Luas Tanah 60m²,Luas Bangunan 45m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1300,0,0,0,0,Perabot,1,0,1,PAM,0,0,0,0,0
Dijual Rumah Dharmahusada Mas di Dharmahusada Mas,"Rp1,9 M","Rp15,8 Jt/m²","Kel. Mulyorejo, Kec. Mulyorejo, Kota Surabaya",3 Kamar Tidur,Luas Tanah 120m²,Luas Bangunan 200m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,2200,0,0,0,0,Perabot,1,0,1,PAM,0,1,0,0,0
"Dijual Rumah Murah Poll Siap Huni Dekat Pakuwon City Kampus Its di Dharmahusada Mas, Surabaya","Rp1,9 M","Rp15,8 Jt/m²","Kel. Mulyorejo, Kec. Mulyorejo, Kota Surabaya",3 Kamar Tidur,Luas Tanah 120m²,Luas Bangunan 200m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,3,0,1,0,0,0,0,0,2,0,2200,0,0,0,0,Perabot,1,0,0,PAM,0,0,0,0,0
"Dijual Rumah Dekat Citraland, Pakuwon Mall, SMA Petra 1, WBM di Jalan Royal Residence Wiyung Surabaya Barat",Rp5 M,"Rp25,6 Jt/m²","Kel. Babatan, Kec. Wiyung, Kota Surabaya",3 Kamar Tidur,Luas Tanah 195m²,Luas Bangunan 295m²,Sertifikat Hak Milik,1.05%,10.38%,1,1,3,1,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Perabot,0,0,0,PAM,0,0,0,0,0
Dijual Rumah 1.025 M 2 Lt di Rungkut Mapan,Rp1 M,"Rp16,3 Jt/m²","Kel. Rungkut Kidul, Kec. Rungkut, Kota Surabaya",3 Kamar Tidur,Luas Tanah 63m²,Luas Bangunan 80m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2200,0,0,0,0,Perabot,0,0,0,PAM,0,0,0,0,0
"Dijual Rumah Cocok Untuk Rumah Usaha, Lokasi Strategis di Gayung Kebonsari","Rp3,1 M","Rp7,4 Jt/m²","Kel. Gayungan, Kec. Gayungan, Kota Surabaya",5 Kamar Tidur,Luas Tanah 420m²,Luas Bangunan 200m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1300,0,0,0,0,Perabot,0,0,0,PAM,0,0,0,0,0
Dijual Rumah Siap Huni Posisi Strategis di Jl. Kutisari Selatan,Rp2 M,"Rp15,2 Jt/m²","Kel. Kutisari, Kec. Tenggilis Mejoyo, Kota Surabaya",4 Kamar Tidur,Luas Tanah 133m²,Luas Bangunan 133m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Perabot,0,0,0,PAM,0,0,0,0,0
Dijual Rumah Siap Huni di Perumahan Greenlake Citraland,"Rp3,5 M","Rp21,6 Jt/m²","Kel. Lidah Kulon, Kec. Lakarsantri, Kota Surabaya",4 Kamar Tidur,Luas Tanah 162m²,Luas Bangunan 207m²,Hak Guna Bangunan,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0
Dijual Rumah Lelang Murah di Darmo Indah Barat Hook,"Rp2,1 M","Rp7,8 Jt/m²","Kel. Sukomanunggal (Suko Manunggal), Kec. Sukomanunggal, Kota Surabaya",1 Kamar Tidur,Luas Tanah 275m²,Luas Bangunan 275m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0
Dijual Rumah SHM IMB di Perumahan Tengger Kandangan Surabaya Manukan,Rp975 Jt,"Rp10,1 Jt/m²","Kel. Manukan Kulon, Kec. Tandes, Kota Surabaya",4 Kamar Tidur,Luas Tanah 97m²,Luas Bangunan 120m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Perabot,0,0,0,PAM,0,0,0,0,0
Dijual Rumah HARGA NEGO SAMPAI DEAL di Nginden Kota,"Rp2,3 M",Rp7 Jt/m²,"Kel. Nginden Jangkungan, Kec. Sukolilo, Kota Surabaya",4 Kamar Tidur,Luas Tanah 330m²,Luas Bangunan 220m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0
Dijual Rumah KOST DEKAT PETRA di Siwalankerto Permai,"Rp2,6 M","Rp14,7 Jt/m²","Kel. Siwalankerto, Kec. Wonocolo, Kota Surabaya",10 Kamar Tidur,Luas Tanah 180m²,Luas Bangunan 204m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,4400,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0
Dijual Rumah Murah Siap Huni Lokasi di Bendul Merisi KT,"Rp1,1 M","Rp12,2 Jt/m²","Kel. Bendul Merisi, Kec. Wonocolo, Kota Surabaya",3 Kamar Tidur,Luas Tanah 90m²,Luas Bangunan 90m²,Sertifikat Hak Milik,1.05%,10.38%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Perabot,0,0,0,PDAM,0,0,1,0,0
Dijual Rumah LOKASI STRATEGIS di Wisma Menanggal,"Rp3,7 M","Rp19,8 Jt/m²","Kel. Menanggal, Kec. Gayungan, Kota Surabaya",4 Kamar Tidur,Luas Tanah 187m²,Luas Bangunan 200m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,5500,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0
"Dijual Rumah MINIMALIS di Citraland , Woodland","Rp2,7 M","Rp16,1 Jt/m²","Kel. Lakarsantri (Lakar Santri), Kec. Lakarsantri, Kota Surabaya",5 Kamar Tidur,Luas Tanah 168m²,Luas Bangunan 250m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,3500,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0
Dijual Rumah Hunian Nyaman di Mojoklanggru Kidul,"Rp1,8 M","Rp15,3 Jt/m²","Kel. Mojo, Kec. Gubeng, Kota Surabaya",3 Kamar Tidur,Luas Tanah 118m²,Luas Bangunan 120m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1300,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0
"Dijual Rumah Lama Terawat, Row Jalan Lebar, Lingkungan Nyaman di Manyar Tirtoyoso Selatan",Rp3 M,Rp15 Jt/m²,"Kel. Manyar Sabrangan, Kec. Mulyorejo, Kota Surabaya",4 Kamar Tidur,Luas Tanah 200m²,Luas Bangunan 200m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,3500,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0
Dijual Rumah Mewah Bangunan 2 Lantai Lokasi di Wiguna KT,"Rp2,5 M",Rp10 Jt/m²,"Kel. Gunung Anyar, Kec. Gunung Anyar (Gununganyar), Kota Surabaya",5 Kamar Tidur,Luas Tanah 250m²,Luas Bangunan 300m²,Sertifikat Hak Milik,1.05%,10.38%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Perabot,0,0,0,PDAM,0,0,1,0,0
Dijual Rumah Siap Huni Lokasi Strategis di Taman Puspa Raya Citraland KT,"Rp1,8 M","Rp15,4 Jt/m²","Kel. Sambikerep, Kec. Sambikerep, Kota Surabaya",4 Kamar Tidur,Luas Tanah 120m²,Luas Bangunan 150m²,Sertifikat Hak Milik,1.05%,10.38%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Perabot,0,0,0,PDAM,0,0,1,0,0
Dijual Rumah Siap Huni di Jalan Sumatra,Rp16 M,"Rp36,6 Jt/m²","Kel. Gubeng, Kec. Gubeng, Kota Surabaya",6 Kamar Tidur,Luas Tanah 437m²,Luas Bangunan 388m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0
Dijual Rumah Siap Huni di Perumahan Griya Kebraon Surabaya,Rp650 Jt,"Rp7,7 Jt/m²","Kel. Kebraon, Kec. Karangpilang, Kota Surabaya",4 Kamar Tidur,Luas Tanah 84m²,Luas Bangunan 96m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0
Dijual Rumah Siap Huni di Wonocolo,Rp3 M,"Rp16,7 Jt/m²","Kel. Jemur Wonosari, Kec. Wonocolo, Kota Surabaya",4 Kamar Tidur,Luas Tanah 180m²,Luas Bangunan 180m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0
Dijual Rumah Siap Huni di Mojoklanggru,"Rp2,1 M","Rp9,8 Jt/m²","Kel. Gubeng, Kec. Gubeng, Kota Surabaya",3 Kamar Tidur,Luas Tanah 214m²,Luas Bangunan 214m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0
Dijual Rumah Kost di Rungkut Mapan di Rungkut Mapan,"Rp2,5 M","Rp22,7 Jt/m²","Kel. Rungkut Tengah, Kec. Gunung Anyar (Gununganyar), Kota Surabaya",12 Kamar Tidur,Luas Tanah 110m²,Luas Bangunan 200m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0
Dijual Rumah Cocok Untuk Gudang Sekitaran Home Industry di Lebak Timur Asri,"Rp4,1 M","Rp7,8 Jt/m²","Kel. Tambaksari, Kec. Tambaksari, Kota Surabaya",1 Kamar Tidur,Luas Tanah 525m²,Luas Bangunan 525m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0
"Dijual Rumah Row Jalan Lebar, Selangkah Raya Kenjeran, di Raya Gading Pantai","Rp6,5 M","Rp11,7 Jt/m²","Kel. Mulyorejo, Kec. Mulyorejo, Kota Surabaya",4 Kamar Tidur,Luas Tanah 555m²,Luas Bangunan 540m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0
Dijual Rumah Siap Huni Cuma 1 Milyaran di Ketintang Dekat Gayungsari Dan Polda Jatim,"Rp1,2 M","Rp12,5 Jt/m²","Kel. Gayungan, Kec. Gayungan, Kota Surabaya",3 Kamar Tidur,Luas Tanah 100m²,Luas Bangunan 110m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0
Dijual Rumah Siap Huni di Babatan Mukti,"Rp1,6 M","Rp11,9 Jt/m²","Kel. Babatan, Kec. Wiyung, Kota Surabaya",4 Kamar Tidur,Luas Tanah 135m²,Luas Bangunan 120m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0
Dijual Rumah Siap Huni di Babatan Pratama,"Rp3,6 M","Rp22,2 Jt/m²","Kel. Babatan, Kec. Wiyung, Kota Surabaya",5 Kamar Tidur,Luas Tanah 162m²,Luas Bangunan 200m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0
Dijual Rumah Prambanan Residence Surabaya Barat Dkt Citraland di Prambanan Residence,"Rp3,2 M","Rp17,7 Jt/m²","Kel. Lakarsantri (Lakar Santri), Kec. Lakarsantri, Kota Surabaya",4 Kamar Tidur,Luas Tanah 184m²,Luas Bangunan 200m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0
Dijual Rumah Strategis Dekat Kampus Siap Huni di Senolowaru Elok Surabaya Timur,Rp850 Jt,"Rp9,4 Jt/m²","Kel. Semolowaru, Kec. Sukolilo, Kota Surabaya",3 Kamar Tidur,Luas Tanah 90m²,Luas Bangunan 120m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0
Dijual Rumah Strategis Dua Lantai Siap Huni Dekat Kampus di Rungkut Mapan Barat Surabaya Timur,"Rp1,4 M","Rp23,8 Jt/m²","Kel. Rungkut Tengah, Kec. Gunung Anyar (Gununganyar), Kota Surabaya",3 Kamar Tidur,Luas Tanah 62m²,Luas Bangunan 90m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0
Dijual Rumah Dua Lantai di Bangkingan Surabaya Barat,Rp425 Jt,"Rp10,6 Jt/m²","Kel. Bangkingan, Kec. Lakarsantri, Kota Surabaya",2 Kamar Tidur,Luas Tanah 40m²,Luas Bangunan 68m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0
Dijual Rumah Nortwest Citraland di Citraland Nortwest Central,"Rp1,5 M","Rp25,8 Jt/m²","Kel. Pakal, Kec. Pakal, Kota Surabaya",3 Kamar Tidur,Luas Tanah 60m²,Luas Bangunan 72m²,Hak Guna Bangunan,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,0,2,1,0,1,0,0,1,Perabot,0,0,1,PDAM,0,0,0,0,0
Dijual Rumah Manyar Baru Gress di Manyar,"Rp9,8 M",Rp29 Jt/m²,"Kel. Manyar Sabrangan, Kec. Mulyorejo, Kota Surabaya",5 Kamar Tidur,Luas Tanah 340m²,Luas Bangunan 450m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,1,0,0,1,0,2,0,7700,0,0,0,0,Perabot,0,0,1,PAM,0,0,0,0,0
Dijual Rumah Gunung Anyar Rungkut Surabaya di Perumahan Puri Mas Rungkut Surabaya Jawa Timur,"Rp1,1 M","Rp13,6 Jt/m²","Kel. Gunung Anyar, Kec. Gunung Anyar (Gununganyar), Kota Surabaya",3 Kamar Tidur,Luas Tanah 81m²,Luas Bangunan 60m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Perabot,1,0,0,PDAM,0,0,0,0,0
Dijual Rumah Perum Rungkut Harapan Surabaya di Rungkut Harapan,"Rp2,3 M","Rp21,4 Jt/m²","Kel. Rungkut Menanggal, Kec. Gunung Anyar (Gununganyar), Kota Surabaya",3 Kamar Tidur,Luas Tanah 110m²,Luas Bangunan 158m²,Sertifikat Hak Milik,1.05%,10.38%,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,1,1,0,0,0,0,2,0,0,0,0,0,0,Perabot,0,0,1,PDAM,0,0,0,0,1
Dijual Rumah Baru Siap Huni di Jalan Lebak Arum Surabaya,Rp900 Jt,Rp18 Jt/m²,"Kel. Gading, Kec. Tambaksari, Kota Surabaya",3 Kamar Tidur,Luas Tanah 50m²,Luas Bangunan 100m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Perabot,0,0,1,PDAM,0,0,0,0,1
Dijual Rumah Murah Ploso Bronggalan Kalijudan Pacar Kembang di Ploso Timur Bronggalan,Rp460 Jt,"Rp8,2 Jt/m²","Kel. Ploso, Kec. Tambaksari, Kota Surabaya",3 Kamar Tidur,Luas Tanah 56m²,Luas Bangunan 130m²,Girik,1.05%,10.38%,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,3,0,2200,0,0,0,0,Perabot,0,0,0,PAM,0,0,0,0,0
"Dijual Rumah Tengah Kota, Belakang Kampus Unair di Dharmawangsa","Rp2,6 M",Rp13 Jt/m²,"Kel. Airlangga, Kec. Gubeng, Kota Surabaya",5 Kamar Tidur,Luas Tanah 200m²,Luas Bangunan 200m²,-,1.05%,10.38%,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,2200,0,0,0,0,Perabot,1,0,0,PAM,0,1,0,0,0
Dijual Rumah Villa Galaxy Surabaya di Mulyorejo Indah,"Rp3,6 M",Rp12 Jt/m²,"Kel. Mulyorejo, Kec. Mulyorejo, Kota Surabaya",4 Kamar Tidur,Luas Tanah 300m²,Luas Bangunan 360m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,2,0,3500,0,0,0,0,Perabot,0,0,1,PAM,0,0,0,0,0
Dijual Rumah Murah Bawah Pasaran Lelang Di Wiguna Dekat Upn di Wiguna,Rp700 Jt,"Rp7,8 Jt/m²","Kel. Gunung Anyar, Kec. Gunung Anyar (Gununganyar), Kota Surabaya",2 Kamar Tidur,Luas Tanah 90m²,Luas Bangunan 60m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1300,0,0,0,0,Perabot,0,0,1,PAM,0,0,0,0,0
Dijual Rumah Baru 2 Lantai di Lebak Arum,Rp550 Jt,"Rp15,7 Jt/m²","Kel. Tambaksari, Kec. Tambaksari, Kota Surabaya",2 Kamar Tidur,Luas Tanah 35m²,Luas Bangunan 70m²,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,Perabot,0,0,1,PDAM,0,0,0,0,0
Dijual Rumah Kosongan di Taman Pondok Indah KT,"Rp1,7 M","Rp14,2 Jt/m²","Kel. Wiyung, Kec. Wiyung, Kota Surabaya",4 Kamar Tidur,Luas Tanah 120m²,Luas Bangunan 120m²,Sertifikat Hak Milik,1.05%,10.38%,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2200,0,0,0,0,Perabot,0,0,0,PAM,0,0,1,1,0
Dijual Rumah Siap Huni di Klampis Indah KT,"Rp3,1 M","Rp8,8 Jt/m²","Kel. Klampis Ngasem, Kec. Sukolilo, Kota Surabaya",4 Kamar Tidur,Luas Tanah 353m²,Luas Bangunan 353m²,Sertifikat Hak Milik,1.05%,10.38%,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,2200,0,0,0,0,Perabot,0,0,0,PAM,0,0,1,0,0
Dijual Rumah 2 Unit Rumah New Gress di Rungkut Asri Utara KT,"Rp1,6 M","Rp17,8 Jt/m²","Kel. Rungkut Kidul, Kec. Rungkut, Kota Surabaya",4 Kamar Tidur,Luas Tanah 90m²,Luas Bangunan 120m²,Sertifikat Hak Milik,1.05%,10.38%,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,2200,0,0,0,0,Perabot,0,0,0,PAM,0,0,1,1,0
Dijual Rumah Siap Huni di Medokan 700 Juta KT,Rp700 Jt,Rp7 Jt/m²,"Kel. Medokan Ayu, Kec. Rungkut, Kota Surabaya",3 Kamar Tidur,Luas Tanah 100m²,Luas Bangunan 65m²,Sertifikat Hak Milik,1.05%,10.38%,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2200,0,0,0,0,Perabot,0,0,0,PAM,0,0,1,1,0
Dijual Rumah Hitung Tanah di Rungkut Mejoyo Utara KT,"Rp1,6 M",Rp8 Jt/m²,"Kel. Tengilis Mejoyo, Kec. Tenggilis Mejoyo, Kota Surabaya",2 Kamar Tidur,Luas Tanah 200m²,Luas Bangunan 200m²,Sertifikat Hak Milik,1.05%,10.38%,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2200,0,0,0,0,Perabot,0,0,0,PAM,0,0,1,1,0
