Judul,Harga,Harga per m²,Kamar,Luas Tanah,Luas Bangunan,Kepemilikan Tanah,Pertumbuhan IHPR YoY,Suku Bunga KPR Nasional,Ac,Akses 24/7,Akses mobil,Akses wifi,Atm center,Balkon,Bank,Bathtub,Carport,Cctv,Garasi,Gorden,Gym,Internet berkecepatan,Jogging track,Kamar mandi,Kasur,Keamanan 24 jam,Kitchen set,Kolam publik,Kolam renang,Kompor,Kulkas,Lantai,Lemari pakaian,Listrik,Microwave,Minimarket,Musholla,Oven,Perabot,Pompa air,Restoran,Shower,Sumber air,Taman,Tangki air,Telepon,Tempat parkir,Water heater,Desa,Kecamatan,Kota,log_harga,log_Harga
"Dijual Rumah HUNIAN NYAMAN di Pakuwon City, San Diego",4900000000.0,22700000.0,4,216,306,-,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,10600,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0,Kel. Kejawaan Putih Tambak (Kejawen Putih Tambak), Kec. Mulyorejo, Kota Surabaya,22.312501042267073,22.312501042267073
Dijual Rumah MINIMALIS DEKAT DHARMAHUSADA INDAH di Urban Mansion,1800000000.0,19800000.0,3,91,140,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2200,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0,Kel. Mojo, Kec. Gubeng, Kota Surabaya,21.311052502404085,21.311052502404085
Dijual Rumah HARGA 1M'AN di Rungkut Asri Utara,1400000000.0,7000000.0,4,200,180,-,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1300,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0,Kel. Kalirungkut (Kali Rungkut), Kec. Rungkut, Kota Surabaya,21.05973807428191,21.05973807428191
Dijual Rumah MEWAH POSISI POJOK di Sakura Residence,4500000000.0,31700000.0,4,142,250,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,2200,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0,Kel. Ketintang, Kec. Gayungan, Kota Surabaya,22.227343233944907,22.227343233944907
Dijual Rumah HUNIAN NYAMAN di Mulyosari Tengah,1500000000.0,20800000.0,4,72,72,Hak Guna Bangunan,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1300,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0,Kel. Mulyorejo, Kec. Mulyorejo, Kota Surabaya,21.12873094572124,21.12873094572124
Dijual Rumah MINIMALIS SIAP HUNI di Perum Greenville,3300000000.0,21600000.0,3,153,240,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,5500,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0,Kel. Dukuh Sutorejo, Kec. Mulyorejo, Kota Surabaya,21.917188305721876,21.917188305721876
Dijual Rumah TENGAH KOTA di Jl Ketupa,6500000000.0,21700000.0,5,300,450,Hak Guna Bangunan,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,4400,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0,Kel. Genteng, Kec. Genteng, Kota Surabaya,22.59506801400185,22.59506801400185
Dijual Rumah LOKASI DEKAT KAMPUS UNESA di Ketintang Permai,2500000000.0,17400000.0,4,144,181,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,2200,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0,Kel. Ketintang, Kec. Gayungan, Kota Surabaya,21.639556569220566,21.639556569220566
Dijual Rumah SIAP HUNI DEKAT GALAXY MALL di Kertajaya Indah Timur,3600000000.0,18000000.0,4,200,177,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,4400,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0,Kel. Kertajaya, Kec. Gubeng, Kota Surabaya,22.004199682686252,22.004199682686252
Dijual Rumah POSISI STRATEGIS TENGAH KOTA di Dharmahusada,23000000000.0,17100000.0,7,1345,354,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0,Kel. Mojo, Kec. Gubeng, Kota Surabaya,23.85876005291904,23.85876005291904
Dijual Rumah HUNIAN NYAMAN di Manyar Indah,3600000000.0,14300000.0,3,252,200,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,3500,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0,Kel. Menur Pumpungan, Kec. Sukolilo, Kota Surabaya,22.004199682686252,22.004199682686252
"Dijual Rumah LOKASI STRATEGIS , HARGA 1M'AN di Taman Gunung Anyar Asri",1000000000.0,10300000.0,4,102,102,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2200,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0,Kel. Gunung Anyar, Kec. Gunung Anyar (Gununganyar), Kota Surabaya,20.72326583794641,20.72326583794641
Dijual Rumah 10 X 20m² LOKASI STRATEGIS di Manyar Tirtoyoso Selatan,3000000000.0,15000000.0,4,200,200,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,3500,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0,Kel. Manyar Sabrangan, Kec. Mulyorejo, Kota Surabaya,21.821878125947855,21.821878125947855
Dijual Rumah LOKASI STRATEGIS DEKAT MERR di Rungkut Asri Timur,3500000000.0,17500000.0,4,200,250,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,2200,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0,Kel. Kalirungkut (Kali Rungkut), Kec. Rungkut, Kota Surabaya,21.976028805727495,21.976028805727495
Dijual Rumah NEW GRESS MINIMALIS di Pantai Mentari,1800000000.0,20600000.0,4,90,120,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,2200,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0,Kel. Kenjeran, Kec. Bulak, Kota Surabaya,21.311052502404085,21.311052502404085
"Dijual Rumah Dekat MERR di Wisma Kedung Asem Indah, Rungkut",1400000000.0,11700000.0,4,120,100,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0,Kel. Kedung Baruk, Kec. Rungkut, Kota Surabaya,21.05973807428191,21.05973807428191
Dijual Rumah Cantik Japandi Style di Menanggal Gayungan Surabaya,1800000000.0,9800000.0,4,183,150,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0,Kel. Menanggal, Kec. Gayungan, Kota Surabaya,21.311052502404085,21.311052502404085
Dijual Rumah Siap Huni di Tambak Medokan Ayu Rungkut Surabaya,750000000.0,7500000.0,2,100,65,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0,Kel. Medokan Ayu, Kec. Rungkut, Kota Surabaya,20.435583765827964,20.435583765827964
Dijual Rumah Siap Huni di Raya Ketintang,4500000000.0,14000000.0,4,321,321,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0,Kel. Ketintang, Kec. Gayungan, Kota Surabaya,22.227343233944907,22.227343233944907
"Dijual Rumah One Gate System, Baru Gress Minimalis, Sisa 1 Unit di Dharmahusada Indah Utara",3100000000.0,25800000.0,4,120,190,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,3500,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0,Kel. Mulyorejo, Kec. Mulyorejo, Kota Surabaya,21.854667948760092,21.854667948760092
"Dijual Rumah One Gate System, Baru Gress Minimalis, Sisa 1 Unit di Dharmahusada Indah Utara",3100000000.0,25800000.0,4,120,190,Sertifikat Hak Milik,1.05%,10.38%,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,3500,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0,Kel. Mulyorejo, Kec. Mulyorejo, Kota Surabaya,21.854667948760092,21.854667948760092
Dijual Rumah Second Dekat Ke Tengah Kota di Manyar Jaya,3700000000.0,21300000.0,2,176,120,Sertifikat Hak Milik,1.05%,10.38%,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3500,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0,Kel. Manyar Sabrangan, Kec. Mulyorejo, Kota Surabaya,22.03159865686686,22.03159865686686
Dijual Rumah FULL BANGUNAN DEKAT UPN di Medokan Asri Utara,2000000000.0,10000000.0,3,200,200,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2200,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0,Kel. Medokan Ayu, Kec. Rungkut, Kota Surabaya,21.416413018006356,21.416413018006356
Dijual Rumah KOS AKTIF LOKASI STRATEGIS di Rungkut Menanggal Harapan,1500000000.0,8700000.0,7,184,150,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,1300,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0,Kel. Rungkut Menanggal, Kec. Gunung Anyar (Gununganyar), Kota Surabaya,21.12873094572124,21.12873094572124
Dijual Rumah HUNIAN NYAMAN DEKAT GALAXY MALL DAN MERR di Perum Wisma Mukti,3100000000.0,19700000.0,3,157,180,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2200,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0,Kel. Klampis Ngasem, Kec. Sukolilo, Kota Surabaya,21.854667948760092,21.854667948760092
Dijual Rumah Murah Siap Huni di Pondok Indah Wiyung Surabaya,1100000000.0,8400000.0,3,131,80,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0,Kel. Wiyung, Kec. Wiyung, Kota Surabaya,20.818576017659826,20.818576017659826
"Dijual Rumah LOKASI STRATEGIS DUKUH PAKIS SURABAYA di DUKUH PAKIS, MAYJEND SUNGKONO",3500000000.0,10000000.0,5,350,580,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0,Kel. Dukuh Kupang, Kec. Dukuh Pakis, Kota Surabaya,21.976028805727495,21.976028805727495
Dijual Rumah Murah Bebas Banjir Lokasi Rungkut Mapan Surabaya di Rungkut Mapan Surabaya,1000000000.0,16700000.0,3,60,80,Sertifikat Hak Milik,1.05%,10.38%,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,2200,0,0,0,0,Perabot,1,0,0,PAM,0,0,0,0,0,Kel. Kalirungkut (Kali Rungkut), Kec. Rungkut, Kota Surabaya,20.72326583794641,20.72326583794641
Dijual Rumah Darmo Permai Utara di Darmo Permai Utara,2300000000.0,12800000.0,3,180,180,Sertifikat Hak Milik,1.05%,10.38%,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,2200,0,0,0,0,Perabot,0,0,1,PAM,0,0,0,0,0,Kel. Pradah Kali Kendal, Kec. Dukuh Pakis, Kota Surabaya,21.556174960316298,21.556174960316298
Dijual Rumah Mewah Semi Furnished Mepet Upn Uinsa Poltekpel di Wiguna,2500000000.0,10000000.0,5,250,300,Sertifikat Hak Milik,1.05%,10.38%,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,2,0,3500,0,0,0,0,Perabot,0,0,0,PAM,0,0,0,0,1,Kel. Medokan Ayu, Kec. Rungkut, Kota Surabaya,21.639556569220566,21.639556569220566
Dijual Rumah Jemursari Baru Gress di Jemursari,3900000000.0,16500000.0,4,240,350,Sertifikat Hak Milik,1.05%,10.38%,0,0,3,0,0,1,0,0,6,0,0,0,0,0,0,4,0,1,0,0,0,0,0,2,0,4400,0,0,0,0,Perabot,0,0,1,PAM,0,0,0,0,0,Kel. Jemur Wonosari, Kec. Wonocolo, Kota Surabaya,22.08424239033842,22.08424239033842
Dijual Rumah Mewah 3 Lantai di Kertajaya Indah Regency,7000000000.0,39100000.0,5,179,537,Sertifikat Hak Milik,1.05%,10.38%,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,6,0,0,1,0,0,0,0,3,0,3500,0,0,0,0,Perabot,0,0,1,PAM,0,0,0,0,0,Kel. Gebang Putih, Kec. Sukolilo, Kota Surabaya,22.66917598614458,22.66917598614458
Dijual Rumah Karang Empat Xi Surabaya di Karang Empat XI Surabaya,360000000.0,15000000.0,2,24,72,-,1.05%,10.38%,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2,1,1300,0,0,0,0,Perabot,0,0,0,PAM,0,0,0,0,0,Kel. Ploso, Kec. Tambaksari, Kota Surabaya,19.701614592192207,19.701614592192207
Dijual Rumah Lebak Arum 5 Surabaya di Lebak Arum 5 Surabaya,465000000.0,19400000.0,1,24,72,Sertifikat Hak Milik,1.05%,10.38%,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,2200,0,0,0,0,Perabot,0,0,1,PAM,0,0,0,0,0,Kel. Gading, Kec. Tambaksari, Kota Surabaya,19.95754796570217,19.95754796570217
Dijual Rumah Dukuh Setro Va Surabaya di Dukuh Setro VA Surabaya,500000000.0,8300000.0,2,60,60,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,900,0,0,0,0,Perabot,1,0,0,PAM,0,0,0,0,0,Kel. Gading, Kec. Tambaksari, Kota Surabaya,20.030118658386467,20.030118658386467
Dijual Rumah Jalan Kalianyar di Kalianyar Surabaya,5000000000.0,53800000.0,2,93,372,Hak Guna Bangunan,1.05%,10.38%,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,6600,0,0,0,0,Perabot,1,0,0,PAM,0,0,0,1,0,Kel. Kapasari, Kec. Genteng, Kota Surabaya,22.33270374958051,22.33270374958051
Dijual Rumah Darmo Permai Selatan.18 Surabaya di Darmo Permai Selatan 18 Surabaya,5000000000.0,15900000.0,4,314,400,Sertifikat Hak Milik,1.05%,10.38%,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,2,0,3500,0,0,0,0,Perabot,1,0,0,PAM,0,0,0,0,0,Kel. Sukomanunggal (Suko Manunggal), Kec. Sukomanunggal, Kota Surabaya,22.33270374958051,22.33270374958051
Dijual Rumah Petemon Timur Surabaya di Petemon Timur,2900000000.0,8100000.0,6,365,300,Sertifikat Hak Milik,1.05%,10.38%,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,2,0,2200,0,0,0,0,Perabot,1,0,0,PAM,0,0,0,0,0,Kel. Petemon, Kec. Sawahan, Kota Surabaya,21.787976574283668,21.787976574283668
Dijual Rumah Darmo Permai Selatan di Darmo Permai Selatan,5000000000.0,15900000.0,4,314,400,Sertifikat Hak Milik,1.05%,10.38%,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,2,0,3900,0,0,0,0,Perabot,1,0,0,PAM,0,0,0,0,0,Kel. Dukuh Pakis, Kec. Dukuh Pakis, Kota Surabaya,22.33270374958051,22.33270374958051
Dijual Rumah Impian Keluarga di Lingkungan Nyaman di Wiyung di Taman Pondok Indah,2300000000.0,26100000.0,4,88,140,Sertifikat Hak Milik,1.05%,10.38%,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1300,0,0,0,0,Perabot,1,0,0,PAM,0,1,0,0,0,Kel. Wiyung, Kec. Wiyung, Kota Surabaya,21.556174960316298,21.556174960316298
Dijual Rumah 2 Unit Kertajaya Gubeng Surabaya di Kertajaya Gubeng Surabaya,1600000000.0,10100000.0,2,158,72,Sertifikat Hak Milik,1.05%,10.38%,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,Perabot,0,0,0,PDAM,0,0,0,0,0,Kel. Kertajaya, Kec. Gubeng, Kota Surabaya,21.193269466817146,21.193269466817146
Dijual Rumah 2 Lantai Deltasari Alamuda Residence Balas Klumpri di De Alamuda Residence Balas Klumprik Sby,1100000000.0,15300000.0,4,72,72,Hak Guna Bangunan,1.05%,10.38%,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Perabot,0,0,0,PAM,0,0,0,0,0,Kel. Balas Klumprik, Kec. Wiyung, Kota Surabaya,20.818576017659826,20.818576017659826
Dijual Rumah Murah Dekat Merr Upn di Ykp,980000000.0,12600000.0,2,78,72,Sertifikat Hak Milik,1.05%,10.38%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,Perabot,1,0,1,PDAM,0,1,0,0,1,Kel. Penjaringansari (Penjaringan Sari), Kec. Rungkut, Kota Surabaya,20.7030631306493,20.7030631306493
Dijual Rumah Full Renov Murah Siap Huni Dekat Merr di Griya Pesona Asri,975000000.0,12500000.0,2,78,70,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Perabot,1,0,1,PDAM,0,0,0,0,0,Kel. Penjaringansari (Penjaringan Sari), Kec. Rungkut, Kota Surabaya,20.697948029987764,20.697948029987764
Dijual Rumah Gayungan Surabaya Jawa Timur di Menanggal Gayungan Surabaya,1800000000.0,9800000.0,4,183,150,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Perabot,1,0,0,PDAM,0,0,0,0,0,Kel. Menanggal, Kec. Gayungan, Kota Surabaya,21.311052502404085,21.311052502404085
Dijual Rumah Dekat Masjid Al-Akbar Surabaya di Jalan Gayungsari Barat,4500000000.0,12300000.0,3,367,200,Sertifikat Hak Milik,1.05%,10.38%,0,0,2,0,1,0,0,0,3,0,0,1,0,1,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Perabot,0,0,0,PAM,0,0,0,0,0,Kel. Gayungan, Kec. Gayungan, Kota Surabaya,22.227343233944907,22.227343233944907
Dijual Rumah Bagus Megah 2 Lantai Lingkungan Nyaman Strategis di Central Park Semolowaru,4500000000.0,13900000.0,5,323,434,Hak Guna Bangunan,1.05%,10.38%,0,1,2,0,1,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Perabot,0,0,0,PAM,0,0,0,0,0,Kel. Semolowaru, Kec. Sukolilo, Kota Surabaya,22.227343233944907,22.227343233944907
Dijual Rumah Strategis Akses Raya Wonorejo di Griya Airlangga,799000000.0,9000000.0,2,89,135,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,0,2200,0,0,0,1,Perabot,0,0,0,PAM,0,0,0,0,0,Kel. Wonorejo, Kec. Rungkut, Kota Surabaya,20.498871504982112,20.498871504982112
Dijual Rumah Bagus Megah 2 Lantai Lingkungan Nyaman Strategis di Central Park Semolowaru,4500000000.0,13900000.0,5,323,434,Hak Guna Bangunan,1.05%,10.38%,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,5,0,1,0,0,0,0,0,2,0,0,0,1,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0,Kel. Semolowaru, Kec. Sukolilo, Kota Surabaya,22.227343233944907,22.227343233944907
Dijual Rumah Bagus Minimalis Harga Terbaik Lokasi Strategis di Darmo Sentosa,2500000000.0,11100000.0,4,225,260,Sertifikat Hak Milik,1.05%,10.38%,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Perabot,0,0,0,PAM,0,0,0,0,0,Kel. Sememi, Kec. Benowo, Kota Surabaya,21.639556569220566,21.639556569220566
Dijual Rumah Bagus Minimalis Lokasi Strategis Harga Terbaik di Darmo Sentosa,2500000000.0,11100000.0,4,225,260,Sertifikat Hak Milik,1.05%,10.38%,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Perabot,0,0,0,PAM,0,0,0,0,0,Kel. Dukuh Pakis, Kec. Dukuh Pakis, Kota Surabaya,21.639556569220566,21.639556569220566
Dijual Rumah Minimalis Modern Cluster Kenjeran di Pantai Mentari,1400000000.0,14200000.0,4,102,150,Sertifikat Hak Milik,1.05%,10.38%,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,2,0,0,0,0,0,0,Perabot,1,0,1,PDAM,0,0,0,0,1,Kel. Sidotopo/Sidoropo Wetan, Kec. Kenjeran, Kota Surabaya,21.05973807428191,21.05973807428191
Dijual Rumah Bagus Mewah Lingkungan Nyaman dan Asri Strategis di Citraland South Emerald,6000000000.0,16700000.0,4,360,360,Sertifikat Hak Milik,1.05%,10.38%,0,1,2,0,1,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Perabot,0,0,0,PAM,0,0,0,0,0,Kel. Lakarsantri (Lakar Santri), Kec. Lakarsantri, Kota Surabaya,22.515025306341133,22.515025306341133
Dijual Rumah Murah Nol Raya Dekat Merr di Pandugo,999000000.0,9500000.0,2,105,83,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Perabot,1,0,1,PDAM,0,0,0,0,0,Kel. Penjaringansari (Penjaringan Sari), Kec. Rungkut, Kota Surabaya,20.72226533761383,20.72226533761383
Dijual Rumah Bagus Mewah Lokasi Strategis Harga Terbaik Nyaman di Citraland South Emerald,6000000000.0,16700000.0,4,360,360,Sertifikat Hak Milik,1.05%,10.38%,0,1,2,0,1,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Perabot,0,0,0,PAM,0,0,0,0,0,Kel. Lakarsantri (Lakar Santri), Kec. Lakarsantri, Kota Surabaya,22.515025306341133,22.515025306341133
Dijual Rumah Rungkut Surabaya Jawa Timur di Perumahan Royal Paka Rungkut Surabaya,1100000000.0,15300000.0,3,78,90,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,2,0,0,0,0,0,0,Perabot,1,0,0,PDAM,0,0,0,0,0,Kel. Rungkut Kidul, Kec. Rungkut, Kota Surabaya,20.818576017659826,20.818576017659826
"Dijual Rumah Taman Gunung Anyar Mepet Upn,raya Merr di Rungkut",650000000.0,9000000.0,2,72,60,Sertifikat Hak Milik,1.05%,10.38%,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,2200,0,0,0,0,Perabot,0,0,0,PAM,0,0,0,0,0,Kel. Medokan Ayu, Kec. Rungkut, Kota Surabaya,20.29248292239242,20.29248292239242
Dijual Rumah Harga Miring Grand Island di Pakuwon City,1600000000.0,23300000.0,3,72,84,Sertifikat Hak Milik,1.05%,10.38%,1,0,3,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,2200,0,0,0,0,Perabot,0,0,1,PAM,0,0,0,0,0,Kel. Kalisari, Kec. Mulyorejo, Kota Surabaya,21.193269466817146,21.193269466817146
Dijual Rumah 1 Lantai 3KT 49m² di Pogot - Surabya,500000000.0,10200000.0,3,49,98,-,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0,Kel. Tanah Kali Kedinding, Kec. Kenjeran, Kota Surabaya,20.030118658386467,20.030118658386467
Dijual Rumah Murah 2 Lantai Surabaya Timur Rungkut MERR UPN di Gunung Anyar Tambak,585000000.0,12200000.0,2,48,45,Sertifikat Hak Milik,1.05%,10.38%,0,1,2,1,0,1,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,Perabot,0,0,0,PAM,0,0,0,0,0,Kel. Gunung Anyar Tambak, Kec. Gunung Anyar (Gununganyar), Kota Surabaya,20.187122406905534,20.187122406905534
Dijual Rumah Split Level Kawasan Elite Surabaya Timur di Galaxy Bumi Permai,7400000000.0,20800000.0,4,360,500,Sertifikat Hak Milik,1.05%,10.38%,1,0,3,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,1,0,0,0,0,3,0,7700,0,0,0,0,Perabot,0,0,1,PAM,0,0,0,0,0,Kec. Sukolilo, Kota Surabaya,,22.72474583729167,22.72474583729167
Dijual Rumah Selangkah Dari Pusat Kota Surabaya di Jl. Krukah Selatan,1700000000.0,8800000.0,6,198,225,-,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0,Kel. Ngagel Rejo (Ngagelrejo), Kec. Wonokromo, Kota Surabaya,21.253894088596816,21.253894088596816
Dijual Rumah Siap Huni di Babatan Mukti,1500000000.0,12500000.0,4,120,120,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0,Kel. Babatan, Kec. Wiyung, Kota Surabaya,21.12873094572124,21.12873094572124
